"mal_id","dub_status_de"
5292,"unknown"
5300,"unknown"
5304,"unknown"
5307,"unknown"
5311,"unknown"
5337,"dubbed"
5341,"dubbed"
5342,"unknown"
5355,"dubbed"
5356,"dubbed"
5375,"unknown"
5395,"unknown"
5397,"unknown"
5420,"unknown"
5440,"unknown"
5454,"unknown"
5474,"unknown"
5475,"unknown"
5476,"unknown"
5485,"unknown"
5494,"unknown"
5504,"unknown"
5505,"dubbed"
5507,"unknown"
5520,"unknown"
5525,"unknown"
5530,"unknown"
5534,"unknown"
5597,"unknown"
5600,"unknown"
5618,"dubbed"
5628,"unknown"
5630,"dubbed"
5636,"unknown"
5658,"unknown"
5670,"unknown"
5671,"unknown"
5675,"unknown"
5678,"unknown"
5680,"dubbed"
5682,"dubbed"
5684,"unknown"
5688,"unknown"
5690,"unknown"
5702,"unknown"
5712,"unknown"
5725,"dubbed"
5734,"unknown"
5760,"unknown"
5763,"dubbed"
5821,"unknown"
5829,"unknown"
5830,"unknown"
5832,"unknown"
5833,"dubbed"
5834,"unknown"
5835,"unknown"
5854,"unknown"
5883,"unknown"
5886,"unknown"
5891,"unknown"
5908,"unknown"
5909,"unknown"
5914,"unknown"
5935,"unknown"
5938,"unknown"
5941,"unknown"
5945,"unknown"
5953,"unknown"
5958,"dubbed"
5962,"dubbed"
5967,"dubbed"
5968,"dubbed"
5983,"unknown"
5984,"unknown"
5992,"unknown"
5997,"unknown"
6008,"unknown"
6012,"unknown"
6023,"unknown"
6024,"unknown"
6030,"dubbed"
6033,"dubbed"
6045,"unknown"
6055,"unknown"
6056,"unknown"
6067,"unknown"
6069,"dubbed"
6075,"unknown"
6077,"unknown"
6087,"unknown"
6093,"unknown"
6098,"unknown"
6114,"unknown"
6116,"unknown"
6117,"unknown"
6119,"unknown"
6129,"unknown"
6130,"unknown"
6131,"unknown"
6149,"dubbed, partially dubbed"
6164,"unknown"
6165,"unknown"
6201,"unknown"
6203,"unknown"
6205,"dubbed"
6211,"dubbed"
6213,"dubbed"
6261,"unknown"
6262,"unknown"
6277,"unknown"
6303,"unknown"
6311,"unknown"
6347,"dubbed"
6374,"dubbed"
6375,"dubbed"
6377,"unknown"
6383,"unknown"
6397,"unknown"
6425,"unknown"
6444,"unknown"
6448,"dubbed"
6452,"unknown"
6468,"unknown"
6472,"unknown"
6500,"unknown"
6509,"unknown"
6511,"dubbed"
6512,"dubbed"
6520,"unknown"
6523,"unknown"
6525,"unknown"
6547,"dubbed"
6560,"unknown"
6571,"unknown"
6573,"dubbed"
6574,"unknown"
6582,"unknown"
6586,"unknown"
6594,"unknown"
6604,"unknown"
6609,"dubbed"
6625,"unknown"
6629,"unknown"
6634,"dubbed"
6636,"unknown"
6645,"unknown"
6658,"unknown"
6672,"dubbed"
6674,"unknown"
6676,"unknown"
6682,"unknown"
6702,"dubbed"
6707,"dubbed"
6712,"unknown"
6731,"unknown"
6746,"dubbed"
6758,"dubbed"
6771,"unknown"
6773,"dubbed"
6774,"unknown"
6779,"unknown"
6798,"dubbed"
6802,"unknown"
6811,"dubbed"
6822,"unknown"
6875,"dubbed"
6880,"dubbed"
6889,"unknown"
6895,"dubbed"
6899,"dubbed"
6900,"dubbed, partially dubbed"
6901,"unknown"
6902,"unknown"
6907,"unknown"
6918,"dubbed"
6919,"dubbed"
6920,"dubbed"
6947,"unknown"
6956,"unknown"
6970,"dubbed"
6971,"unknown"
6973,"dubbed"
6974,"unknown"
6980,"unknown"
7004,"unknown"
7048,"unknown"
7054,"dubbed"
7058,"unknown"
7062,"unknown"
7079,"unknown"
7081,"dubbed"
7082,"unknown"
7088,"dubbed"
7103,"unknown"
7106,"unknown"
7109,"unknown"
7152,"unknown"
7160,"unknown"
7176,"unknown"
7193,"unknown"
7245,"unknown"
7247,"unknown"
7307,"unknown"
7334,"dubbed"
7395,"dubbed"
7405,"unknown"
7448,"unknown"
7452,"unknown"
7463,"unknown"
7479,"unknown"
7505,"unknown"
7522,"dubbed, partially dubbed"
7551,"unknown"
7561,"unknown"
7575,"unknown"
7588,"unknown"
7590,"unknown"
7592,"dubbed"
7593,"unknown"
7605,"unknown"
7619,"dubbed"
7627,"unknown"
7643,"unknown"
7645,"unknown"
7647,"unknown"
7655,"unknown"
7661,"unknown"
7662,"unknown"
7674,"dubbed, partially dubbed"
7720,"unknown"
7723,"unknown"
7724,"dubbed"
7761,"unknown"
7768,"unknown"
7769,"dubbed"
7779,"dubbed"
7785,"unknown"
7791,"dubbed"
7793,"unknown"
7808,"dubbed"
7817,"dubbed"
7845,"unknown"
7867,"unknown"
7904,"unknown"
7955,"unknown"
7981,"unknown"
8011,"unknown"
8041,"unknown"
8086,"dubbed"
8123,"unknown"
8129,"dubbed"
8130,"dubbed"
8139,"unknown"
8140,"unknown"
8158,"unknown"
8183,"unknown"
8189,"unknown"
8194,"unknown"
8206,"unknown"
8213,"unknown"
8216,"unknown"
8217,"unknown"
8220,"dubbed"
8234,"unknown"
8235,"unknown"
8240,"dubbed"
8241,"dubbed"
8285,"unknown"
8287,"dubbed"
8311,"unknown"
8336,"unknown"
8373,"unknown"
8375,"unknown"
8394,"unknown"
8407,"dubbed"
8409,"unknown"
8410,"dubbed"
8424,"dubbed"
8425,"dubbed"
8426,"unknown"
8436,"unknown"
8449,"unknown"
8476,"unknown"
8503,"unknown"
8516,"dubbed"
8525,"dubbed"
8536,"unknown"
8538,"unknown"
8542,"unknown"
8553,"unknown"
8557,"dubbed"
8624,"dubbed"
8630,"dubbed"
8675,"unknown"
8676,"unknown"
8687,"dubbed, partially dubbed"
8726,"unknown"
8753,"unknown"
8763,"unknown"
8764,"unknown"
8769,"unknown"
8786,"unknown"
8795,"dubbed"
8812,"unknown"
8815,"dubbed"
8841,"dubbed"
8897,"dubbed"
8899,"dubbed"
8900,"unknown"
8915,"unknown"
8917,"dubbed"
8934,"unknown"
8937,"dubbed"
8956,"unknown"
8960,"unknown"
8961,"unknown"
8964,"dubbed"
9013,"unknown"
9041,"dubbed"
9065,"dubbed"
9074,"unknown"
9106,"unknown"
9107,"dubbed"
9119,"unknown"
9181,"dubbed"
9200,"unknown"
9241,"unknown"
9253,"dubbed"
9289,"unknown"
9314,"dubbed"
9330,"unknown"
9331,"dubbed"
9346,"unknown"
9379,"unknown"
9395,"unknown"
9424,"unknown"
9433,"unknown"
9438,"unknown"
9441,"unknown"
9479,"dubbed"
9493,"unknown"
9510,"unknown"
9513,"unknown"
9539,"dubbed"
9561,"unknown"
9587,"unknown"
9598,"unknown"
9613,"unknown"
9624,"unknown"
9627,"unknown"
9656,"unknown"
9693,"unknown"
9712,"dubbed"
9736,"unknown"
9756,"dubbed"
9768,"unknown"
9770,"unknown"
9776,"unknown"
9799,"unknown"
9806,"unknown"
9810,"unknown"
9834,"dubbed"
9863,"unknown"
9881,"unknown"
9883,"unknown"
9884,"unknown"
9893,"unknown"
9900,"unknown"
9905,"unknown"
9916,"unknown"
9919,"dubbed"
9926,"unknown"
9934,"unknown"
9938,"unknown"
9941,"dubbed"
9950,"unknown"
9969,"unknown"
9978,"dubbed"
9981,"dubbed"
9989,"dubbed"
9996,"unknown"
10014,"unknown"
10015,"dubbed"
10030,"unknown"
10033,"dubbed, partially dubbed"
10049,"dubbed"
10079,"unknown"
10080,"dubbed"
10087,"dubbed"
10110,"dubbed"
10135,"unknown"
10155,"unknown"
10156,"unknown"
10161,"dubbed"
10162,"unknown"
10163,"dubbed"
10165,"dubbed"
10177,"unknown"
10187,"unknown"
10194,"unknown"
10197,"unknown"
10213,"dubbed"
10216,"unknown"
10217,"unknown"
10224,"unknown"
10232,"unknown"
10241,"unknown"
10250,"unknown"
10257,"dubbed"
10271,"unknown"
10278,"unknown"
10282,"unknown"
10319,"unknown"
10321,"unknown"
10324,"unknown"
10330,"dubbed"
10336,"dubbed"
10338,"unknown"
10346,"unknown"
10347,"unknown"
10348,"unknown"
10349,"dubbed"
10357,"unknown"
10359,"unknown"
10360,"unknown"
10370,"dubbed"
10372,"dubbed"
10378,"dubbed"
10379,"unknown"
10396,"dubbed"
10397,"unknown"
10444,"dubbed"
10447,"dubbed"
10456,"dubbed"
10460,"unknown"
10490,"dubbed"
10495,"unknown"
10507,"dubbed"
10513,"unknown"
10521,"unknown"
10524,"unknown"
10525,"unknown"
10526,"unknown"
10527,"unknown"
10528,"unknown"
10540,"unknown"
10554,"unknown"
10562,"unknown"
10568,"dubbed"
10572,"unknown"
10578,"unknown"
10588,"dubbed"
10607,"unknown"
10623,"unknown"
10671,"unknown"
10721,"dubbed"
10774,"unknown"
10790,"dubbed"
10793,"dubbed"
10798,"dubbed"
10800,"dubbed"
10802,"unknown"
10808,"dubbed"
10810,"dubbed"
10838,"unknown"
10847,"unknown"
10869,"dubbed"
10870,"unknown"
10884,"unknown"
10908,"unknown"
10958,"unknown"
11013,"dubbed"
11017,"unknown"
11061,"dubbed"
11079,"dubbed"
11111,"dubbed"
11123,"unknown"
11177,"dubbed"
11179,"unknown"
11227,"dubbed"
11235,"unknown"
11239,"unknown"
11241,"unknown"
11268,"unknown"
11275,"unknown"
11285,"dubbed"
11307,"unknown"
11319,"unknown"
11341,"unknown"
11371,"unknown"
11385,"unknown"
11433,"dubbed"
11457,"unknown"
11491,"unknown"
11521,"unknown"
11547,"unknown"
11595,"unknown"
11597,"unknown"
11615,"unknown"
11633,"dubbed"
11665,"unknown"
11697,"unknown"
11703,"dubbed"
11739,"unknown"
11741,"dubbed"
11751,"unknown"
11757,"dubbed"
11759,"dubbed"
11761,"dubbed"
11769,"unknown"
11771,"dubbed"
11783,"unknown"
11785,"unknown"
11809,"unknown"
11829,"unknown"
11835,"unknown"
11841,"unknown"
11843,"unknown"
11873,"unknown"
11887,"dubbed"
11919,"unknown"
11933,"dubbed"
12021,"unknown"
12031,"dubbed"
12119,"unknown"
12123,"unknown"
12145,"unknown"
12149,"dubbed"
12175,"unknown"
12189,"dubbed"
12191,"dubbed"
12281,"dubbed"
12291,"unknown"
12293,"dubbed"
12321,"dubbed"
12359,"unknown"
12361,"unknown"
12365,"unknown"
12367,"dubbed"
12393,"unknown"
12403,"unknown"
12431,"unknown"
12445,"dubbed"
12461,"dubbed"
12467,"dubbed"
12471,"dubbed"
12481,"dubbed"
12483,"dubbed"
12531,"dubbed"
12611,"unknown"
12651,"dubbed"
12677,"unknown"
12679,"unknown"
12711,"unknown"
12753,"dubbed"
12763,"unknown"
12815,"unknown"
12863,"dubbed"
12875,"unknown"
12883,"dubbed"
12929,"unknown"
12951,"unknown"
12963,"unknown"
12967,"dubbed"
12979,"dubbed"
13029,"dubbed"
13115,"dubbed"
13125,"dubbed"
13139,"unknown"
13141,"unknown"
13143,"unknown"
13145,"dubbed"
13159,"dubbed"
13161,"dubbed"
13163,"unknown"
13185,"dubbed"
13201,"dubbed"
13207,"unknown"
13231,"dubbed"
13261,"unknown"
13307,"unknown"
13333,"unknown"
13349,"unknown"
13377,"unknown"
13409,"unknown"
13535,"dubbed"
13585,"unknown"
13599,"dubbed"
13601,"dubbed"
13655,"dubbed"
13659,"unknown"
13663,"dubbed"
13679,"unknown"
13759,"dubbed"
13769,"unknown"
14045,"unknown"
14075,"unknown"
14093,"dubbed"
14131,"dubbed"
14211,"unknown"
14227,"unknown"
14237,"unknown"
14277,"unknown"
14289,"dubbed"
14333,"unknown"
14345,"dubbed"
14355,"unknown"
14397,"dubbed"
14467,"dubbed"
14511,"unknown"
14513,"dubbed"
14515,"unknown"
14527,"dubbed"
14563,"unknown"
14645,"dubbed"
14653,"dubbed"
14693,"unknown"
14713,"dubbed"
14719,"dubbed"
14741,"dubbed"
14749,"unknown"
14765,"unknown"
14811,"unknown"
14813,"dubbed"
14827,"unknown"
14829,"dubbed"
14833,"unknown"
14913,"unknown"
14921,"dubbed"
14941,"dubbed"
14967,"dubbed"
14989,"unknown"
15043,"unknown"
15045,"unknown"
15051,"dubbed"
15059,"unknown"
15061,"unknown"
15085,"dubbed"
15109,"unknown"
15119,"dubbed"
15125,"unknown"
15225,"unknown"
15313,"dubbed"
15315,"dubbed"
15379,"unknown"
15417,"unknown"
15489,"dubbed"
15545,"unknown"
15547,"dubbed"
15583,"dubbed"
15605,"dubbed"
15611,"dubbed"
15613,"dubbed"
15651,"unknown"
15689,"unknown"
15699,"unknown"
15731,"unknown"
15749,"unknown"
15751,"unknown"
15793,"unknown"
15795,"dubbed"
15809,"dubbed"
15863,"dubbed"
15875,"unknown"
15883,"unknown"
15905,"unknown"
15911,"unknown"
15913,"unknown"
16005,"unknown"
16009,"dubbed"
16011,"dubbed"
16027,"unknown"
16035,"dubbed"
16049,"dubbed"
16051,"unknown"
16067,"dubbed"
16123,"unknown"
16131,"unknown"
16157,"dubbed"
16169,"unknown"
16201,"unknown"
16211,"unknown"
16241,"unknown"
16317,"dubbed"
16347,"unknown"
16353,"unknown"
16355,"unknown"
16385,"unknown"
16397,"unknown"
16405,"unknown"
16417,"dubbed"
16419,"dubbed"
16498,"dubbed"
16512,"dubbed"
16518,"unknown"
16524,"dubbed"
16530,"unknown"
16592,"dubbed"
16668,"unknown"
16706,"dubbed"
16726,"unknown"
16732,"unknown"
16742,"dubbed"
16890,"unknown"
16894,"dubbed"
16906,"unknown"
16910,"unknown"
16918,"unknown"
16982,"dubbed"
17074,"unknown"
17080,"unknown"
17082,"unknown"
17088,"unknown"
17092,"unknown"
17115,"dubbed"
17127,"unknown"
17141,"unknown"
17147,"unknown"
17211,"unknown"
17249,"dubbed"
17265,"dubbed"
17267,"unknown"
17291,"unknown"
17353,"unknown"
17389,"dubbed"
17497,"unknown"
17505,"unknown"
17513,"dubbed"
17549,"unknown"
17651,"unknown"
17681,"dubbed"
17705,"unknown"
17707,"unknown"
17727,"unknown"
17731,"unknown"
17733,"unknown"
17821,"unknown"
17827,"unknown"
17831,"dubbed"
17849,"unknown"
17873,"dubbed"
17895,"dubbed"
17909,"unknown"
17917,"dubbed"
17919,"unknown"
17969,"unknown"
18041,"dubbed"
18055,"dubbed"
18095,"dubbed"
18097,"unknown"
18099,"unknown"
18115,"dubbed"
18119,"unknown"
18121,"unknown"
18133,"unknown"
18139,"dubbed"
18153,"dubbed"
18155,"dubbed"
18179,"unknown"
18195,"dubbed"
18205,"unknown"
18229,"dubbed"
18245,"unknown"
18247,"dubbed"
18295,"unknown"
18365,"unknown"
18391,"unknown"
18411,"unknown"
18465,"unknown"
18495,"unknown"
18497,"unknown"
18507,"dubbed"
18523,"unknown"
18671,"dubbed"
18677,"unknown"
18679,"dubbed"
18689,"unknown"
18767,"dubbed"
18771,"unknown"
18845,"dubbed"
18893,"unknown"
18897,"unknown"
19023,"unknown"
19067,"dubbed"
19111,"dubbed"
19117,"unknown"
19157,"dubbed"
19163,"dubbed"
19207,"dubbed"
19221,"unknown"
19257,"unknown"
19291,"dubbed"
19315,"unknown"
19319,"dubbed"
19363,"unknown"
19365,"unknown"
19367,"unknown"
19369,"dubbed"
19383,"dubbed"
19429,"dubbed"
19585,"unknown"
19647,"unknown"
19685,"unknown"
19703,"unknown"
19755,"unknown"
19769,"dubbed"
19775,"dubbed"
19815,"dubbed"
19825,"unknown"
19841,"unknown"
19855,"dubbed"
19871,"dubbed"
19875,"unknown"
19877,"unknown"
19919,"unknown"
19959,"dubbed"
19961,"unknown"
20031,"dubbed"
20033,"dubbed"
20047,"unknown"
20053,"dubbed"
20057,"dubbed"
20075,"unknown"
20117,"unknown"
20267,"unknown"
20329,"unknown"
20431,"unknown"
20457,"unknown"
20473,"unknown"
20507,"dubbed"
20509,"dubbed"
20533,"unknown"
20541,"unknown"
20555,"dubbed"
20583,"dubbed"
20689,"dubbed"
20709,"unknown"
20785,"dubbed"
20787,"dubbed"
20847,"unknown"
20853,"dubbed"
20899,"dubbed"
20931,"unknown"
20945,"dubbed"
20971,"unknown"
20973,"unknown"
21013,"dubbed"
21039,"dubbed"
21067,"unknown"
21085,"unknown"
21105,"dubbed"
21167,"unknown"
21177,"dubbed"
21185,"unknown"
21267,"unknown"
21273,"unknown"
21325,"unknown"
21327,"unknown"
21353,"dubbed"
21405,"unknown"
21407,"unknown"
21421,"unknown"
21427,"unknown"
21435,"unknown"
21437,"unknown"
21439,"unknown"
21507,"dubbed"
21511,"dubbed"
21523,"unknown"
21561,"unknown"
21563,"unknown"
21573,"unknown"
21603,"unknown"
21639,"dubbed"
21671,"unknown"
21677,"unknown"
21681,"dubbed"
21729,"unknown"
21743,"dubbed"
21821,"unknown"
21835,"unknown"
21843,"dubbed"
21845,"unknown"
21851,"unknown"
21855,"unknown"
21863,"unknown"
21877,"dubbed"
21881,"dubbed"
21939,"unknown"
21995,"unknown"
21997,"unknown"
21999,"unknown"
22013,"unknown"
22043,"dubbed"
22099,"unknown"
22101,"unknown"
22123,"unknown"
22135,"dubbed"
22145,"dubbed"
22147,"dubbed"
22189,"unknown"
22199,"dubbed"
22215,"unknown"
22221,"unknown"
22265,"dubbed"
22273,"dubbed"
22297,"dubbed"
22319,"dubbed"
22345,"unknown"
22359,"dubbed"
22381,"unknown"
22433,"dubbed"
22439,"unknown"
22441,"unknown"
22507,"unknown"
22535,"dubbed"
22537,"unknown"
22541,"unknown"
22547,"unknown"
22663,"dubbed"
22687,"dubbed"
22693,"unknown"
22729,"dubbed"
22733,"unknown"
22735,"unknown"
22777,"dubbed"
22789,"dubbed"
22817,"unknown"
22831,"unknown"
22835,"unknown"
22849,"unknown"
22865,"unknown"
22877,"unknown"
22955,"unknown"
23037,"unknown"
23067,"dubbed"
23079,"unknown"
23121,"unknown"
23133,"unknown"
23135,"dubbed"
23151,"unknown"
23199,"dubbed"
23201,"dubbed"
23209,"unknown"
23213,"unknown"
23229,"unknown"
23251,"unknown"
23259,"unknown"
23269,"unknown"
23273,"dubbed"
23277,"unknown"
23281,"dubbed"
23283,"dubbed"
23289,"dubbed"
23311,"dubbed"
23321,"dubbed"
23325,"unknown"
23327,"dubbed"
23333,"dubbed"
23349,"unknown"
23375,"unknown"
23393,"unknown"
23409,"unknown"
23421,"dubbed"
23433,"unknown"
23539,"unknown"
23551,"unknown"
23587,"unknown"
23623,"unknown"
23673,"unknown"
23755,"dubbed"
23787,"unknown"
23847,"dubbed"
23897,"unknown"
23901,"unknown"
23915,"dubbed"
23945,"unknown"
24011,"unknown"
24031,"unknown"
24037,"dubbed"
24075,"unknown"
24133,"unknown"
24135,"unknown"
24211,"unknown"
24231,"dubbed"
24277,"unknown"
24405,"dubbed, partially dubbed"
24415,"dubbed"
24417,"unknown"
24439,"dubbed"
24455,"dubbed"
24625,"dubbed"
24629,"unknown"
24699,"dubbed"
24701,"unknown"
24705,"dubbed"
24765,"dubbed"
24793,"unknown"
24833,"dubbed"
24835,"unknown"
24855,"unknown"
24873,"unknown"
24893,"dubbed"
24909,"dubbed"
25013,"dubbed"
25099,"dubbed"
25157,"dubbed"
25159,"dubbed"
25183,"dubbed"
25283,"dubbed"
25397,"dubbed"
25517,"unknown"
25519,"dubbed"
25649,"unknown"
25681,"dubbed"
25717,"unknown"
25731,"dubbed"
25777,"dubbed"
25835,"dubbed"
25859,"unknown"
25867,"dubbed"
25879,"unknown"
25939,"unknown"
25965,"unknown"
25967,"unknown"
25999,"unknown"
26055,"dubbed"
26085,"unknown"
26165,"dubbed"
26243,"dubbed"
26349,"unknown"
26351,"dubbed"
26395,"unknown"
26441,"dubbed"
26453,"unknown"
27441,"dubbed"
27451,"unknown"
27455,"unknown"
27457,"unknown"
27459,"unknown"
27525,"dubbed"
27589,"unknown"
27621,"unknown"
27629,"dubbed"
27631,"dubbed"
27655,"dubbed"
27663,"unknown"
27687,"unknown"
27693,"unknown"
27721,"dubbed"
27727,"unknown"
27737,"unknown"
27741,"unknown"
27757,"dubbed"
27775,"unknown"
27785,"unknown"
27787,"unknown"
27811,"dubbed"
27815,"dubbed"
27829,"dubbed"
27831,"dubbed"
27833,"dubbed"
27899,"dubbed"
27927,"unknown"
27947,"dubbed"
27989,"unknown"
27991,"dubbed"
28013,"unknown"
28025,"unknown"
28121,"dubbed"
28155,"unknown"
28171,"dubbed"
28207,"unknown"
28221,"unknown"
28223,"dubbed"
28249,"dubbed"
28283,"dubbed"
28297,"dubbed"
28387,"dubbed"
28391,"dubbed"
28401,"unknown"
28423,"unknown"
28497,"dubbed"
28537,"dubbed"
28595,"dubbed"
28617,"unknown"
28619,"dubbed"
28621,"unknown"
28623,"dubbed"
28669,"unknown"
28677,"dubbed"
28701,"dubbed"
28735,"unknown"
28791,"unknown"
28817,"dubbed"
28825,"dubbed"
28833,"dubbed"
28835,"unknown"
28861,"unknown"
28869,"dubbed"
28883,"dubbed"
28891,"dubbed"
28907,"dubbed"
28921,"unknown"
28927,"dubbed"
28929,"unknown"
28977,"dubbed"
28979,"dubbed"
28981,"unknown"
28999,"dubbed"
29017,"unknown"
29067,"unknown"
29095,"unknown"
29163,"unknown"
29325,"unknown"
29589,"dubbed"
29687,"unknown"
29715,"unknown"
29722,"dubbed"
29758,"dubbed"
29785,"unknown"
29787,"unknown"
29803,"dubbed"
29854,"dubbed"
29865,"unknown"
29941,"unknown"
29974,"dubbed"
29976,"dubbed"
30015,"dubbed"
30016,"dubbed"
30030,"unknown"
30039,"dubbed"
30091,"dubbed"
30123,"dubbed"
30127,"unknown"
30156,"unknown"
30173,"unknown"
30187,"unknown"
30205,"dubbed"
30230,"unknown"
30251,"unknown"
30276,"dubbed"
30279,"unknown"
30291,"unknown"
30296,"dubbed"
30344,"unknown"
30355,"unknown"
30363,"dubbed"
30375,"unknown"
30382,"dubbed"
30383,"unknown"
30384,"unknown"
30386,"unknown"
30410,"unknown"
30437,"unknown"
30484,"dubbed"
30485,"dubbed"
30503,"dubbed"
30519,"unknown"
30524,"unknown"
30544,"dubbed"
30549,"unknown"
30567,"unknown"
30649,"unknown"
30651,"unknown"
30652,"unknown"
30654,"dubbed"
30694,"dubbed"
30705,"unknown"
30721,"unknown"
30727,"unknown"
30736,"unknown"
30740,"unknown"
30746,"unknown"
30749,"unknown"
30751,"unknown"
30795,"unknown"
30806,"unknown"
30826,"unknown"
30831,"dubbed"
30851,"unknown"
30895,"unknown"
30901,"dubbed"
30911,"dubbed"
30947,"dubbed"
30948,"dubbed"
31018,"unknown"
31043,"dubbed"
31044,"unknown"
31049,"dubbed"
31068,"unknown"
31080,"unknown"
31091,"unknown"
31098,"dubbed"
31109,"dubbed"
31139,"unknown"
31143,"unknown"
31147,"dubbed"
31150,"unknown"
31157,"unknown"
31163,"dubbed"
31173,"dubbed"
31174,"dubbed"
31178,"unknown"
31181,"unknown"
31196,"dubbed"
31211,"unknown"
31221,"unknown"
31223,"unknown"
31227,"unknown"
31229,"dubbed"
31240,"dubbed"
31246,"dubbed"
31251,"dubbed"
31318,"unknown"
31338,"dubbed"
31339,"dubbed"
31370,"unknown"
31374,"dubbed"
31376,"dubbed"
31404,"dubbed"
31405,"dubbed"
31410,"unknown"
31414,"unknown"
31417,"unknown"
31422,"unknown"
31427,"dubbed"
31430,"dubbed"
31433,"dubbed"
31439,"unknown"
31440,"unknown"
31442,"dubbed"
31452,"unknown"
31456,"dubbed"
31478,"dubbed"
31498,"unknown"
31500,"unknown"
31517,"unknown"
31519,"unknown"
31534,"unknown"
31537,"dubbed"
31540,"unknown"
31549,"unknown"
31559,"dubbed"
31560,"unknown"
31564,"dubbed"
31566,"unknown"
31573,"unknown"
31578,"unknown"
31580,"dubbed"
31588,"dubbed"
31592,"dubbed"
31610,"unknown"
31621,"unknown"
31629,"dubbed"
31630,"dubbed"
31631,"dubbed, partially dubbed"
31633,"unknown"
31636,"dubbed"
31637,"dubbed"
31646,"dubbed"
31670,"unknown"
31673,"unknown"
31674,"unknown"
31680,"unknown"
31698,"unknown"
31706,"unknown"
31710,"dubbed"
31716,"unknown"
31722,"dubbed"
31733,"dubbed"
31737,"dubbed"
31741,"dubbed"
31747,"unknown"
31764,"dubbed"
31771,"unknown"
31777,"unknown"
31783,"unknown"
31790,"unknown"
31793,"unknown"
31798,"dubbed"
31804,"unknown"
31815,"unknown"
31821,"dubbed"
31848,"unknown"
31859,"dubbed"
31884,"unknown"
31890,"unknown"
31898,"dubbed"
31904,"dubbed"
31914,"unknown"
31931,"dubbed"
31933,"dubbed"
31952,"unknown"
31953,"dubbed"
31964,"dubbed"
31965,"unknown"
31988,"unknown"
31994,"unknown"
32011,"unknown"
32013,"unknown"
32023,"unknown"
32032,"dubbed"
32038,"dubbed"
32039,"dubbed"
32083,"dubbed"
32084,"unknown"
32093,"dubbed"
32094,"unknown"
32105,"dubbed"
32175,"dubbed"
32182,"dubbed"
32189,"dubbed"
32212,"dubbed"
32214,"dubbed"
32228,"unknown"
32230,"dubbed"
32245,"dubbed"
32262,"dubbed"
32271,"dubbed"
32274,"unknown"
32282,"dubbed"
32301,"unknown"
32309,"unknown"
32353,"unknown"
32360,"unknown"
32370,"dubbed"
32400,"unknown"
32407,"dubbed"
32438,"unknown"
32447,"unknown"
32448,"unknown"
32454,"unknown"
32455,"dubbed"
32483,"dubbed"
32491,"dubbed"
32494,"unknown"
32526,"dubbed"
32542,"dubbed"
32555,"unknown"
32571,"unknown"
32572,"unknown"
32582,"unknown"
32595,"unknown"
32601,"unknown"
32606,"dubbed"
32607,"unknown"
32608,"dubbed"
32615,"dubbed"
32648,"dubbed"
32663,"unknown"
32664,"dubbed"
32670,"unknown"
32673,"unknown"
32681,"dubbed"
32682,"unknown"
32686,"dubbed"
32691,"dubbed"
32696,"dubbed"
32697,"unknown"
32717,"unknown"
32729,"dubbed"
32772,"dubbed, partially dubbed"
32785,"unknown"
32792,"dubbed"
32802,"dubbed"
32805,"unknown"
32807,"dubbed"
32828,"unknown"
32829,"unknown"
32830,"unknown"
32836,"unknown"
32843,"unknown"
32867,"dubbed"
32878,"dubbed"
32881,"unknown"
32887,"dubbed"
32899,"dubbed"
32901,"unknown"
32906,"unknown"
32924,"unknown"
32935,"dubbed"
32936,"dubbed"
32937,"dubbed"
32947,"unknown"
32948,"unknown"
32951,"dubbed"
32956,"unknown"
32961,"dubbed"
32962,"dubbed"
32977,"unknown"
32979,"dubbed"
32981,"dubbed"
32983,"unknown"
32995,"dubbed"
32998,"dubbed"
32999,"unknown"
33003,"dubbed"
33012,"dubbed"
33018,"dubbed"
33019,"unknown"
33021,"unknown"
33023,"dubbed"
33026,"dubbed"
33027,"dubbed"
33028,"dubbed"
33031,"unknown"
33037,"unknown"
33041,"unknown"
33046,"unknown"
33047,"dubbed"
33051,"dubbed"
33089,"dubbed"
33094,"unknown"
33095,"unknown"
33113,"unknown"
33184,"unknown"
33197,"unknown"
33203,"dubbed"
33206,"dubbed"
33222,"unknown"
33240,"dubbed"
33241,"unknown"
33244,"unknown"
33245,"unknown"
33253,"dubbed"
33255,"dubbed"
33274,"unknown"
33299,"unknown"
33314,"unknown"
33337,"dubbed"
33341,"unknown"
33352,"dubbed"
33354,"dubbed"
33362,"unknown"
33371,"unknown"
33377,"dubbed"
33392,"unknown"
33394,"unknown"
33417,"unknown"
33419,"unknown"
33421,"unknown"
33430,"unknown"
33433,"dubbed"
33434,"unknown"
33447,"unknown"
33462,"unknown"
33475,"dubbed"
33478,"dubbed"
33486,"dubbed"
33487,"dubbed"
33489,"dubbed"
33490,"unknown"
33502,"dubbed"
33506,"dubbed"
33531,"dubbed"
33532,"unknown"
33541,"unknown"
33572,"unknown"
33573,"unknown"
33589,"unknown"
33654,"dubbed"
33668,"unknown"
33690,"unknown"
33726,"dubbed"
33731,"unknown"
33733,"dubbed"
33737,"unknown"
33746,"unknown"
33771,"unknown"
33775,"unknown"
33788,"unknown"
33795,"unknown"
33797,"dubbed"
33803,"unknown"
33811,"unknown"
33814,"unknown"
33836,"unknown"
33840,"unknown"
33850,"unknown"
33889,"dubbed"
